File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
4de9bfd3-23e1-4239-bf93-1d6a24aa14d7	be944345-b9a9-4266-86b5-226fb143cfee.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-A4IV	TCGA-BR-A4IV-01A	Primary Tumor
d8e88a6a-6667-4d7a-9928-a40fdb1a75d8	e11512f4-7e24-46db-aa70-012fdfa82c0f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8297	TCGA-BR-8297-01A	Primary Tumor
b36ac2c9-6e7f-4b36-a8b9-e195d0aecd4b	939a245a-9a75-4d37-a6a2-140d6101938a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CD-8524	TCGA-CD-8524-01A	Primary Tumor
15524eaa-d117-4744-803f-95f87eaff5f6	8d22d0cc-64cc-4264-85c0-81d4902bf770.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A8PE	TCGA-VQ-A8PE-01A	Primary Tumor
6425462b-893f-476a-a8d5-2cfc7f32a401	9fde95e6-666a-4408-b3e7-136e9483bc9d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-A4YU	TCGA-D7-A4YU-01A	Primary Tumor
242f3034-c839-476d-94eb-7fc7a76644c3	b9feb8f1-87f6-463d-9e0b-14f626348e61.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8690	TCGA-BR-8690-01A	Primary Tumor
2468863e-1bde-407d-b247-292455e35839	1b06673a-c03b-48e4-a220-e9195c515c9e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CD-5803	TCGA-CD-5803-01A	Primary Tumor
ba8c1497-d1ac-4774-9961-30ac92112b3b	d12e3c11-bf04-4113-b8ed-f96e74fea205.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A91D	TCGA-VQ-A91D-01A	Primary Tumor
965dbfad-808c-4a5c-b851-d0404252c767	36815240-07e6-422f-b2b6-76fe1c31c684.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-6528	TCGA-D7-6528-01A	Primary Tumor
96191af1-65f5-46d5-842b-d218be368891	f5059c8a-5103-4a59-83a4-8cb9ccb943b9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-FP-A9TM	TCGA-FP-A9TM-01A	Primary Tumor
44f31170-d929-4854-bda7-100f1b42279a	2fb40e3e-9b87-48e9-9278-83141610f249.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HU-A4HB	TCGA-HU-A4HB-01A	Primary Tumor
