File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
7542f76b-bc43-4a18-ac4d-193a368f91c9	a9349075-d883-45a0-a146-d7035f523e9a.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-4201	TCGA-BR-4201-01A	Primary Tumor
f57d430b-a33d-4ad0-a16d-e83f1ec9d4e1	deb35cd9-be57-45a7-89aa-704f86999c9c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-4201	TCGA-BR-4201-11A	Solid Tissue Normal
8ff78f5b-c1e9-470b-a50d-8b3c326218c1	75a77e53-3747-4e99-ad3d-3154a71c1542.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-3M-AB47	TCGA-3M-AB47-01A	Primary Tumor
879cb9cd-1609-4190-9b7d-ca3ef0ea798e	fc5879b9-6f95-475b-9e49-4466d62eab30.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-CG-5726	TCGA-CG-5726-01A	Primary Tumor
6ae4a136-4f35-4401-8a4f-7afb65ef741c	ec2ea9fb-ec0a-4687-9a4a-1702cc3a8b3a.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-8361	TCGA-BR-8361-01A	Primary Tumor
484182ac-aeee-4036-a7fb-37de54318094	214e6fde-7379-4865-b49e-4de864863b93.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-IN-7806	TCGA-IN-7806-01A	Primary Tumor
7c390f16-31c6-4172-bf55-364f86b8631d	7663f540-4ad3-4d1e-8d74-950e9c2a7ff5.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-8289	TCGA-BR-8289-01A	Primary Tumor
5cf85cc7-3f02-4c37-aa42-ae5145991aa6	c28d0e21-56b9-49d3-aff8-cd985235476d.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-CG-4455	TCGA-CG-4455-01A	Primary Tumor
92baade1-ca44-4a48-a261-fcee1e32de9e	a07e5ad1-814d-47e8-9f3b-d9eb6d8039a2.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-A4J4	TCGA-BR-A4J4-01A	Primary Tumor
4e376fb1-5fcd-4a9b-9476-b9d8e7182990	5514696f-df34-43d9-9160-810462034f9e.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-CG-5733	TCGA-CG-5733-01A	Primary Tumor
ceeefb85-2d77-4efa-952b-5772588eae9e	f642f7e1-c258-4ca8-9503-8e20e2e6f6e8.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-D7-5579	TCGA-D7-5579-01A	Primary Tumor
5baf7936-9073-4dd3-a93b-c111021fe569	4d91f5f4-3481-40c6-a7eb-3b51f9f1c2f3.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-D7-6522	TCGA-D7-6522-01A	Primary Tumor
183e9aea-0256-44f1-8aa0-7b8d0829eb72	1a2bed95-eb92-4c5e-8d72-791b0e131186.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-A4QI	TCGA-BR-A4QI-01A	Primary Tumor
